dataset,datim_dataelement,shortname,code,dataelement,dataelementuid,categoryoptioncombo,categoryoptioncombocode,categoryoptioncombouid
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 30-34, Male, No Contact Outcome - Refused (Stopped) Treatment, Positive",A5A8LKqJw4w,"30-34, Male, Positive, No Contact Outcome - Refused (Stopped) Treatment",fWOU6T2PXyS,fWOU6T2PXyS
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 30-34, Male, No Contact Outcome - Transferred Out, Positive",A5A8LKqJw4w,"30-34, Male, Positive, No Contact Outcome - Transferred Out",jWfvWWPBN6F,jWfvWWPBN6F
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 35-39, Female, No Contact Outcome - Died, Positive",A5A8LKqJw4w,"35-39, Female, Positive, No Contact Outcome - Died",oDqWD67SwdY,oDqWD67SwdY
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 35-39, Female, No Contact Outcome - Interruption in Treatment (3-5 Months Treatment)",A5A8LKqJw4w,"35-39, Female, Positive, No Contact Outcome - Interruption in Treatment (3-5 Months Treatment)",AQxBGfnWZ1e,AQxBGfnWZ1e
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 35-39, Female,  No Contact Outcome - Interruption in Treatment (<3 Months Treatment), Positive",A5A8LKqJw4w,"35-39, Female, Positive, No Contact Outcome - Interruption in Treatment (<3 Months Treatment)",sS7RvJqAWkN,sS7RvJqAWkN
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 35-39, Female, No Contact Outcome - Interruption In Treatment (6+ Months Treatment)",A5A8LKqJw4w,"35-39, Female, Positive, No Contact Outcome - Interruption In Treatment (6+ Months Treatment)",YrQ7DOuS3AM,YrQ7DOuS3AM
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 35-39, Female, No Contact Outcome - Refused (Stopped) Treatment, Positive",A5A8LKqJw4w,"35-39, Female, Positive, No Contact Outcome - Refused (Stopped) Treatment",J0YpXvYX61L,J0YpXvYX61L
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 35-39, Female, No Contact Outcome - Transferred Out, Positive",A5A8LKqJw4w,"35-39, Female, Positive, No Contact Outcome - Transferred Out",RBZfy5I3DWT,RBZfy5I3DWT
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 35-39, Male, No Contact Outcome - Died, Positive",A5A8LKqJw4w,"35-39, Male, Positive, No Contact Outcome - Died",kLpDr9DXN6e,kLpDr9DXN6e
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 35-39, Male, No Contact Outcome - Interruption in Treatment (3-5 Months Treatment)",A5A8LKqJw4w,"35-39, Male, Positive, No Contact Outcome - Interruption in Treatment (3-5 Months Treatment)",kX9Vf1e9Obf,kX9Vf1e9Obf
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 35-39, Male,  No Contact Outcome - Interruption in Treatment (<3 Months Treatment), Positive",A5A8LKqJw4w,"35-39, Male, Positive, No Contact Outcome - Interruption in Treatment (<3 Months Treatment)",DHNIky8hL7M,DHNIky8hL7M
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 35-39, Male, No Contact Outcome - Interruption In Treatment (6+ Months Treatment)",A5A8LKqJw4w,"35-39, Male, Positive, No Contact Outcome - Interruption In Treatment (6+ Months Treatment)",yPsbBUaz41U,yPsbBUaz41U
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 35-39, Male, No Contact Outcome - Refused (Stopped) Treatment, Positive",A5A8LKqJw4w,"35-39, Male, Positive, No Contact Outcome - Refused (Stopped) Treatment",FVDk0CoMdIC,FVDk0CoMdIC
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 35-39, Male, No Contact Outcome - Transferred Out, Positive",A5A8LKqJw4w,"35-39, Male, Positive, No Contact Outcome - Transferred Out",uMwrEtKL0xZ,uMwrEtKL0xZ
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 40-44, Female, No Contact Outcome - Died, Positive",A5A8LKqJw4w,"40-44, Female, Positive, No Contact Outcome - Died",WDjkbD3SJKh,WDjkbD3SJKh
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 40-44, Female, No Contact Outcome - Interruption in Treatment (3-5 Months Treatment)",A5A8LKqJw4w,"40-44, Female, Positive, No Contact Outcome - Interruption in Treatment (3-5 Months Treatment)",I0Hk0pdfRxy,I0Hk0pdfRxy
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 40-44, Female,  No Contact Outcome - Interruption in Treatment (<3 Months Treatment), Positive",A5A8LKqJw4w,"40-44, Female, Positive, No Contact Outcome - Interruption in Treatment (<3 Months Treatment)",Y8EZ1HqmY4z,Y8EZ1HqmY4z
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 40-44, Female, No Contact Outcome - Interruption In Treatment (6+ Months Treatment)",A5A8LKqJw4w,"40-44, Female, Positive, No Contact Outcome - Interruption In Treatment (6+ Months Treatment)",MrPygE0l7iX,MrPygE0l7iX
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 40-44, Female, No Contact Outcome - Refused (Stopped) Treatment, Positive",A5A8LKqJw4w,"40-44, Female, Positive, No Contact Outcome - Refused (Stopped) Treatment",qfmidFNQrUa,qfmidFNQrUa
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 40-44, Female, No Contact Outcome - Transferred Out, Positive",A5A8LKqJw4w,"40-44, Female, Positive, No Contact Outcome - Transferred Out",RVc11eRwaGe,RVc11eRwaGe
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 40-44, Male, No Contact Outcome - Died, Positive",A5A8LKqJw4w,"40-44, Male, Positive, No Contact Outcome - Died",r9O8HVXl2Hl,r9O8HVXl2Hl
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 40-44, Male, No Contact Outcome - Interruption in Treatment (3-5 Months Treatment)",A5A8LKqJw4w,"40-44, Male, Positive, No Contact Outcome - Interruption in Treatment (3-5 Months Treatment)",Qlqal6vASFq,Qlqal6vASFq
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 40-44, Male,  No Contact Outcome - Interruption in Treatment (<3 Months Treatment), Positive",A5A8LKqJw4w,"40-44, Male, Positive, No Contact Outcome - Interruption in Treatment (<3 Months Treatment)",howlzrhyUhQ,howlzrhyUhQ
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 40-44, Male, No Contact Outcome - Interruption In Treatment (6+ Months Treatment)",A5A8LKqJw4w,"40-44, Male, Positive, No Contact Outcome - Interruption In Treatment (6+ Months Treatment)",Rfgs2eamgi3,Rfgs2eamgi3
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 40-44, Male, No Contact Outcome - Refused (Stopped) Treatment, Positive",A5A8LKqJw4w,"40-44, Male, Positive, No Contact Outcome - Refused (Stopped) Treatment",ehttd0ek6KJ,ehttd0ek6KJ
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 40-44, Male, No Contact Outcome - Transferred Out, Positive",A5A8LKqJw4w,"40-44, Male, Positive, No Contact Outcome - Transferred Out",XCnugyNbeoy,XCnugyNbeoy
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 45-49, Female, No Contact Outcome - Died, Positive",A5A8LKqJw4w,"45-49, Female, Positive, No Contact Outcome - Died",p0RvT62BKaH,p0RvT62BKaH
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 45-49, Female, No Contact Outcome - Interruption in Treatment (3-5 Months Treatment)",A5A8LKqJw4w,"45-49, Female, Positive, No Contact Outcome - Interruption in Treatment (3-5 Months Treatment)",WQxYQR8kYeZ,WQxYQR8kYeZ
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 45-49, Female,  No Contact Outcome - Interruption in Treatment (<3 Months Treatment), Positive",A5A8LKqJw4w,"45-49, Female, Positive, No Contact Outcome - Interruption in Treatment (<3 Months Treatment)",d5EZoXWMj6O,d5EZoXWMj6O
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 45-49, Female, No Contact Outcome - Interruption In Treatment (6+ Months Treatment)",A5A8LKqJw4w,"45-49, Female, Positive, No Contact Outcome - Interruption In Treatment (6+ Months Treatment)",caPTE1qGjyM,caPTE1qGjyM
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 45-49, Female, No Contact Outcome - Refused (Stopped) Treatment, Positive",A5A8LKqJw4w,"45-49, Female, Positive, No Contact Outcome - Refused (Stopped) Treatment",P6hfzcfhtnB,P6hfzcfhtnB
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 45-49, Female, No Contact Outcome - Transferred Out, Positive",A5A8LKqJw4w,"45-49, Female, Positive, No Contact Outcome - Transferred Out",cblgxM2FjLy,cblgxM2FjLy
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 45-49, Male, No Contact Outcome - Died, Positive",A5A8LKqJw4w,"45-49, Male, Positive, No Contact Outcome - Died",N9D91zsyPHb,N9D91zsyPHb
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 45-49, Male, No Contact Outcome - Interruption in Treatment (3-5 Months Treatment)",A5A8LKqJw4w,"45-49, Male, Positive, No Contact Outcome - Interruption in Treatment (3-5 Months Treatment)",E2BEkVlChZE,E2BEkVlChZE
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 45-49, Male,  No Contact Outcome - Interruption in Treatment (<3 Months Treatment), Positive",A5A8LKqJw4w,"45-49, Male, Positive, No Contact Outcome - Interruption in Treatment (<3 Months Treatment)",UjinmFbk03R,UjinmFbk03R
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 45-49, Male, No Contact Outcome - Interruption In Treatment (6+ Months Treatment)",A5A8LKqJw4w,"45-49, Male, Positive, No Contact Outcome - Interruption In Treatment (6+ Months Treatment)",WNrcZWp3Mej,WNrcZWp3Mej
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 45-49, Male, No Contact Outcome - Refused (Stopped) Treatment, Positive",A5A8LKqJw4w,"45-49, Male, Positive, No Contact Outcome - Refused (Stopped) Treatment",DRRTsRLLty2,DRRTsRLLty2
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 45-49, Male, No Contact Outcome - Transferred Out, Positive",A5A8LKqJw4w,"45-49, Male, Positive, No Contact Outcome - Transferred Out",WR2eaiVhIbf,WR2eaiVhIbf
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 50+, Female, No Contact Outcome - Died, Positive",A5A8LKqJw4w,"50+, Female, Positive, No Contact Outcome - Died",MH3VQRmlaCt,MH3VQRmlaCt
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 50+, Female, No Contact Outcome - Interruption in Treatment (3-5 Months Treatment)",A5A8LKqJw4w,"50+, Female, Positive, No Contact Outcome - Interruption in Treatment (3-5 Months Treatment)",CGZffLdjAW1,CGZffLdjAW1
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 50+, Female,  No Contact Outcome - Interruption in Treatment (<3 Months Treatment), Positive",A5A8LKqJw4w,"50+, Female, Positive, No Contact Outcome - Interruption in Treatment (<3 Months Treatment)",dEsYGPCCRAM,dEsYGPCCRAM
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 50+, Female, No Contact Outcome - Interruption In Treatment (6+ Months Treatment)",A5A8LKqJw4w,"50+, Female, Positive, No Contact Outcome - Interruption In Treatment (6+ Months Treatment)",cgRjbVnbrQ4,cgRjbVnbrQ4
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 50+, Female, No Contact Outcome - Refused (Stopped) Treatment, Positive",A5A8LKqJw4w,"50+, Female, Positive, No Contact Outcome - Refused (Stopped) Treatment",b0kx4uppGRI,b0kx4uppGRI
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 50+, Female, No Contact Outcome - Transferred Out, Positive",A5A8LKqJw4w,"50+, Female, Positive, No Contact Outcome - Transferred Out",KFczO3Pz3Dz,KFczO3Pz3Dz
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 50+, Male, No Contact Outcome - Died, Positive",A5A8LKqJw4w,"50+, Male, Positive, No Contact Outcome - Died",kcLEQ418H4c,kcLEQ418H4c
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 50+, Male, No Contact Outcome - Interruption in Treatment (3-5 Months Treatment)",A5A8LKqJw4w,"50+, Male, Positive, No Contact Outcome - Interruption in Treatment (3-5 Months Treatment)",IUYsW0kGP6s,IUYsW0kGP6s
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 50+, Male,  No Contact Outcome - Interruption in Treatment (<3 Months Treatment), Positive",A5A8LKqJw4w,"50+, Male, Positive, No Contact Outcome - Interruption in Treatment (<3 Months Treatment)",Gek9WRz8CNI,Gek9WRz8CNI
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 50+, Male, No Contact Outcome - Interruption In Treatment (6+ Months Treatment)",A5A8LKqJw4w,"50+, Male, Positive, No Contact Outcome - Interruption In Treatment (6+ Months Treatment)",EhUwk97qHa9,EhUwk97qHa9
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 50+, Male, No Contact Outcome - Refused (Stopped) Treatment, Positive",A5A8LKqJw4w,"50+, Male, Positive, No Contact Outcome - Refused (Stopped) Treatment",CUTgHzy3N6Y,CUTgHzy3N6Y
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 50+, Male, No Contact Outcome - Transferred Out, Positive",A5A8LKqJw4w,"50+, Male, Positive, No Contact Outcome - Transferred Out",GfJnI5uYe9o,GfJnI5uYe9o
MER Results: Facility Based,"TX_ML (N, DSD, Age/Sex/ARTNoContactReason/HIVStatus): On ART no clinical contact","TX_ML (N, DSD, Age/Sex/ARTNoContact/HIVStatus)",TX_ML_N_DSD_Age_Sex_ARTNoContact_HIVStatus,"echo_TX_ML_N_Age_Sex_ARTNoContact_HIVStatus | 5-9, Female, No Contact Outcome - Died, Positive",A5A8LKqJw4w,"5-9, Female, Positive, No Contact Outcome - Died",tbtvw1AsWdv,tbtvw1AsWdv
